,bin_names,K00626,K01848,K01849,K01964,K05606,K14465,K14466,K14534,K15016,K15018,K15019,K15020,K15036,K15037,K15038,K15039,mOTU,gtdbtk_classif_r207,percent_completion
539,bulkbins-MOSAIC-MIME-BINNING-603_bin-046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_043,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA7359;s__UBA7359 sp905182825,39.43661971830985
540,bulkbins-MOSAIC-MIME-BINNING-1603_bin-061,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_512,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,60.56338028169014
541,SRR5976595.13,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_668,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium sp002457415,71.83098591549296
542,SRR13153537.16,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_368,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp012959605,90.14084507042251
543,bulkbins-MOSAIC-MIME-BINNING-1403_bin-016,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_798,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,92.95774647887325
544,bulkbins-ODEN-2013-BINNING-all-COASS_bin-07623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_770,,1e-05
545,SRR9019763.25,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,98.59154929577464
546,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-931,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__,87.32394366197181
547,SRR9019726.32,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,95.77464788732394
548,bulkbins-MOSAIC-MIME-BINNING-1903_bin-094,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_335,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__;s__,57.74647887323944
549,bulkbins-MOSAIC-MIME-BINNING-2803_bin-117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_710,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA11869;s__UBA11869 sp014239225,98.59154929577464
550,MOSAIC-MIME-BINNING-ClusterAss-1_bin-151,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_293,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__,100.0
551,bulkbins-MOSAIC-MIME-BINNING-603_bin-058,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__UBA4457 sp002390205,74.64788732394365
552,bulkbins-ODEN-2013-BINNING-all-COASS_bin-01478,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_335,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__;s__,70.4225352112676
553,bulkbins-MOSAIC-MIME-BINNING-31_bin-062,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_475,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182455,59.15492957746479
554,bulkbins-ODEN-2013-BINNING-COASS_bin-5728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_043,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA7359;s__UBA7359 sp905182825,83.09859154929578
555,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_244,,1e-05
556,MOSAIC-MIME-BINNING-ClusterAss-3a_bin-124,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_719,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__;s__,95.77464788732394
557,SRR5819239.1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,95.77464788732394
558,MOSAIC-MIME-BINNING-2303_bin-022,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_669,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__UBA8079;s__,66.19718309859155
559,MOSAIC-MIME-BINNING-2203_bin-31,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_033,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__GCA-013693735;s__,70.4225352112676
560,bulkbins-MOSAIC-MIME-BINNING-903_bin-022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_381,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974;s__,80.28169014084506
561,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-680,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_426,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp905181745,67.6056338028169
562,bulkbins-ODEN-2013-BINNING-medium-9_bin-0194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_770,,1e-05
563,SRR11658663.1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,70.4225352112676
564,SRR9020461.38,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_278,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA11138;g__Casp-Chloro-G4;s__,92.95774647887325
565,SRR9039929.65,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,94.3661971830986
566,SRR9020461.59,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,97.1830985915493
567,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-3114,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_335,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__;s__,85.91549295774648
568,MOSAIC-MIME-BINNING-2803_bin-041,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,97.1830985915493
569,MOSAIC-MIME-BINNING-2103_bin-016,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_154,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B;s__Rhodococcus_B sp001942265,98.59154929577464
570,SRR9019758.13,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_469,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,39.43661971830985
571,ERR4918860.38,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,76.05633802816901
572,bulkbins-MOSAIC-MIME-BINNING-2003_bin-025,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_328,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__;g__;s__,1e-05
573,MOSAIC-MIME-BINNING-2603_bin-001,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_154,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B;s__Rhodococcus_B sp001942265,98.59154929577464
574,SRR13153264.3,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_179,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp017856985,95.77464788732394
575,ERR3589560.25,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_179,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp017856985,74.64788732394365
576,MOSAIC-MIME-BINNING-3_bin-103,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_469,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__PTKB01;s__,45.07042253521126
577,ERR4691639.40,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,59.15492957746479
578,bulkbins-MOSAIC-MIME-BINNING-2903_bin-158,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_422,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,76.05633802816901
579,bulkbins-MOSAIC-MIME-BINNING-2103_bin-046,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165,97.1830985915493
580,MOSAIC-MIME-BINNING-ClusterAss-2_bin-120,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,COMPLETE-SET-AND-BULK_mOTU_686,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__VXOI01;s__,97.1830985915493
581,ERR4918861.26,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_835,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,42.25352112676056
582,ERR3589579.55,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_179,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp017856985,50.70422535211269
583,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-334,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_397,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182325,1e-05
584,ERR3589566.27,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,57.74647887323944
585,ERR599159.31,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,81.69014084507042
586,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-5505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_397,,1e-05
587,SRR11563580.107,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_278,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA11138;g__Casp-Chloro-G4;s__,95.77464788732394
588,bulkbins-MOSAIC-MIME-BINNING-2403_bin-015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_024,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SP4260;s__SP4260 sp905182415,87.32394366197181
589,bulkbins-ODEN-2013-BINNING-all-COASS_bin-08762,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_758,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B;f__MED-G09;g__MED-G09;s__MED-G09 sp905182015,84.50704225352112
590,bulkbins-MOSAIC-MIME-BINNING-2003_bin-lowDepth,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,COMPLETE-SET-AND-BULK_mOTU_788,,100.0
591,SRR10912869.14,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__,57.74647887323944
592,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-353,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_098,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CPC320;s__,80.28169014084506
593,SRR8437079.22,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_368,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp012959605,50.70422535211269
594,SRR9040001.18,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,90.14084507042251
595,bulkbins-MOSAIC-MIME-BINNING-1203_bin-054,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp905181985,88.73239436619718
596,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-248,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__,81.69014084507042
597,ERR4918862.25,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_835,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,45.07042253521126
598,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4751,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_426,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp905181745,81.69014084507042
599,MOSAIC-MIME-BINNING-ClusterAss-1_bin-915,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_834,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Bin95;f__Bin95;g__;s__,98.59154929577464
600,bulkbins-MOSAIC-MIME-BINNING-2303_bin-068,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_244,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__UBA9659 sp018665025,95.77464788732394
601,bulkbins-MOSAIC-MIME-BINNING-2303_bin-004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,COMPLETE-SET-AND-BULK_mOTU_606,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__,40.84507042253521
602,SRR5819383.118,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_089,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__UBA6615;s__,92.95774647887325
603,SRR9019729.22,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,42.25352112676056
604,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-094,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_508,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp905182535,59.15492957746479
605,SRR9019729.78,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_538,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__SP197;s__,77.46478873239437
606,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-341,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,COMPLETE-SET-AND-BULK_mOTU_381,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974;s__,76.05633802816901
607,bulkbins-MOSAIC-MIME-BINNING-603_bin-083,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__,95.77464788732394
608,bulkbins-ODEN-2013-BINNING-medium-COASS_bin-9196,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,COMPLETE-SET-AND-BULK_mOTU_397,,100.0
609,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-325,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_364,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter pontiacus,95.77464788732394
610,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-611,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,COMPLETE-SET-AND-BULK_mOTU_352,,100.0
611,ERR4691695.54,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,100.0
612,bulkbins-MOSAIC-MIME-BINNING-2703_bin-32,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__,91.54929577464787
613,bulkbins-MOSAIC-MIME-BINNING-1303_bin-002,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_265,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;s__GCA-2697345 sp905181985,87.32394366197181
614,SRR9019745.32,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,74.64788732394365
615,MOSAIC-MIME-BINNING-3403_bin-80,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_292,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp002331465,92.95774647887325
616,bulkbins-MOSAIC-MIME-BINNING-3_bin-058,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,COMPLETE-SET-AND-BULK_mOTU_378,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__CACPJA01;s__,98.59154929577464
617,bulkbins-ODEN-2013-BINNING-COASS_bin-8486,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,COMPLETE-SET-AND-BULK_mOTU_627,,98.59154929577464
618,SRR10912870.21,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,54.92957746478874
619,SRR11624504.28,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_172,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA2110;s__UBA2110 sp012960315,56.338028169014095
620,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-313,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_226,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA11650;s__,95.77464788732394
621,bulkbins-MOSAIC-MIME-BINNING-1203_bin-097,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165,88.73239436619718
622,ODEN-2013-BINNING-all-COASS_bin-04757,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,COMPLETE-SET-AND-BULK_mOTU_099,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp905182155,90.14084507042251
623,bulkbins-MOSAIC-MIME-BINNING-3003_bin-41,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,COMPLETE-SET-AND-BULK_mOTU_253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165,81.69014084507042
624,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,COMPLETE-SET-AND-BULK_mOTU_098,,1e-05
625,MOSAIC-MIME-BINNING-2103_bin-017,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_324,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA9040;s__UBA9040 sp905182565,98.59154929577464
626,SRR11658663.22,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__UBA868;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995,81.69014084507042
627,bulkbins-ODEN-2013-BINNING-COASS_bin-5382,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,COMPLETE-SET-AND-BULK_mOTU_758,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B;f__MED-G09;g__MED-G09;s__MED-G09 sp905182015,78.8732394366197
628,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-190,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,COMPLETE-SET-AND-BULK_mOTU_816,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_B;s__Rhodococcus_B sp001942265,91.54929577464787
629,bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-555,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,COMPLETE-SET-AND-BULK_mOTU_146,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA4457;s__,28.169014084507047
