members,K00626,K01848,K01849,K05606,K14534,K15016,K15019,K15020,M00375
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-702,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-705,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-unbinned,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-026,2,0,2,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-027,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-028,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-031,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-046,8,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-066,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-077,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-078,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-086,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-094,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-096,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-124,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-138,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-141,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-144,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-161,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-164,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-166,4,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-169,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-184,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-190,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-191,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-192,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-197,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-202,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-203,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-217,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-230,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-233,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-235,22,0,0,6,7,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-250,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-252,6,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-253,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-254,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-258,0,4,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-262,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-268,21,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-278,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-295,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-300,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-301,11,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-325,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-350,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-351,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-353,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-402,0,0,2,2,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-413,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-447,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-448,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-480,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-508,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3b_bin-unbinned,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-3074,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-ODEN-2013-BINNING-COASS_bin-3353,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4045,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4457,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4583,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4824,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4978,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-4995,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5131,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5146,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5171,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5175,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5783,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-5838,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-COASS_bin-6777,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-6850,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-6873,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-8486,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-COASS_bin-8522,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-COASS_bin-9122,0,0,2,2,0,0,0,0,0.10714285714285714
bulkbins-ODEN-2013-BINNING-all-COASS_bin-03654,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-all-COASS_bin-03721,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-ODEN-2013-BINNING-all-COASS_bin-03822,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-04332,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-04358,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-04573,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05051,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05134,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05150,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05195,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05372,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05514,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05667,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-all-COASS_bin-05840,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-all-COASS_bin-06064,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-06327,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-06475,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-06505,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-07461,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-07667,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-10220,0,0,2,2,0,0,0,0,0.10714285714285714
bulkbins-ODEN-2013-BINNING-all-COASS_bin-11177,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-all-COASS_bin-11878,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-11_bin-0616,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-11_bin-1177,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-13_bin-0827,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-13_bin-1226,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-13_bin-1288,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-13_bin-1338,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-13_bin-1375,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-13_bin-1409,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-13_bin-2047,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-13_bin-2480,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-3_bin-536,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-4_bin-0524,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-4_bin-0597,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-4_bin-0698,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4273,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4392,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4512,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4560,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4751,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4841,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4844,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-4919,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-5169,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-5363,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-5613,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-5893,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-7153,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-7637,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-8987,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODEN-2013-BINNING-medium-COASS_bin-9196,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-11_bin-16,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-11_bin-21,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-11_bin-29,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-11_bin-31,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-13_bin-19,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-13_bin-23,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-13_bin-26,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-13_bin-38,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-13_bin-39,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-13_bin-40,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-13_bin-44,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-13_bin-unbinned,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-17_bin-unbinned,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-22_bin-02,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-22_bin-29,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-3_bin-09,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-4_bin-01,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-4_bin-08,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-4_bin-16,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-09,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-12,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-15,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-20,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-30,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-ODIN-2013-BINNING-6_bin-unbinned,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-ODIN-2013-BINNING-9_bin-unbinned,2,0,0,0,0,0,0,0,0.07142857142857142
