members,K00024,K00169,K00170,K00172,K00239,K00240,K00241,K00626,K01007,K01595,K01677,K01678,K01902,K01903,K14534,K15016,M00374
bulkbins-MOSAIC-MIME-BINNING-1503_bin-127,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1503_bin-130,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1503_bin-unbinned,0,0,0,0,12,6,6,11,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1603_bin-001,3,0,0,0,0,9,3,4,0,0,0,0,3,3,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-1603_bin-007,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-009,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-010,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-026,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-034,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1603_bin-038,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1603_bin-040,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-041,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1603_bin-045,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-062,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-065,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-071,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-072,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1603_bin-075,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-079,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-082,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-1603_bin-083,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-084,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-086,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-091,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1603_bin-092,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-107,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1603_bin-110,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1603_bin-111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1603_bin-unbinned,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-008,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-011,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-019,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1703_bin-020,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-023,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-031,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-043,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-045,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-046,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-049,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-055,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-1703_bin-065,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-068,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-072,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-081,21,0,0,0,3,15,3,2,0,0,0,0,9,12,0,0,0.2692307692307692
bulkbins-MOSAIC-MIME-BINNING-1703_bin-089,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1703_bin-091,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-094,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-103,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1703_bin-104,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1703_bin-108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-112,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-121,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-124,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1703_bin-125,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-129,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1703_bin-139,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-151,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-159,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1703_bin-162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1703_bin-163,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1703_bin-168,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1703_bin-unbinned,3,0,0,0,3,6,3,2,0,0,0,0,3,0,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-17_bin-03,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-04,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-17_bin-10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-18,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-30,3,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-17_bin-31,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-17_bin-36,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-39,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-40,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-17_bin-45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-60,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-65,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-17_bin-67,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-17_bin-72,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-17_bin-78,3,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0.2692307692307692
bulkbins-MOSAIC-MIME-BINNING-17_bin-79,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-17_bin-81,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-87,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-17_bin-95,3,0,0,0,3,3,3,2,0,0,0,0,3,0,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-17_bin-unbinned,3,0,0,0,0,3,3,2,0,2,0,0,3,3,0,0,0.3076923076923077
bulkbins-MOSAIC-MIME-BINNING-1803_bin-09,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1803_bin-17,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1803_bin-19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1803_bin-30,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1803_bin-33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1803_bin-40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1803_bin-42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1803_bin-43,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1803_bin-49,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1803_bin-unbinned,0,0,0,0,0,0,3,2,0,0,0,0,3,6,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1903_bin-012,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1903_bin-016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1903_bin-019,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-026,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-030,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-035,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-036,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-047,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-051,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-054,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1903_bin-059,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-061,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-070,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-073,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-1903_bin-078,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-079,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-082,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-092,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1903_bin-093,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-1903_bin-102,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1903_bin-112,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-119,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-126,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1903_bin-127,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-1903_bin-128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-129,6,0,0,0,0,9,3,2,0,0,0,0,3,3,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-1903_bin-130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-1903_bin-140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-1903_bin-142,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-1903_bin-unbinned,3,0,0,0,3,0,6,2,0,0,0,0,3,0,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-2003_bin-006,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2003_bin-009,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-013,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-014,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2003_bin-024,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-2003_bin-031,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-2003_bin-034,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-036,3,0,0,0,0,3,3,4,0,0,0,0,3,3,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-2003_bin-037,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-040,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-2003_bin-042,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-052,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2003_bin-059,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2003_bin-061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-066,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-073,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2003_bin-079,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-083,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2003_bin-095,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-2003_bin-096,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-099,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2003_bin-lowDepth,0,0,0,0,0,0,3,8,0,0,0,0,3,3,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-2003_bin-unbinned,0,0,0,0,6,9,9,9,0,0,0,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-2103_bin-002,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-2103_bin-009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-021,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-027,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-040,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2103_bin-042,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-043,3,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0.19230769230769232
bulkbins-MOSAIC-MIME-BINNING-2103_bin-046,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.15384615384615385
bulkbins-MOSAIC-MIME-BINNING-2103_bin-050,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-052,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-2103_bin-053,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2103_bin-055,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2103_bin-056,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-058,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-060,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-062,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-064,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-066,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-067,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232
bulkbins-MOSAIC-MIME-BINNING-2103_bin-076,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2103_bin-080,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2103_bin-081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-096,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2103_bin-107,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
bulkbins-MOSAIC-MIME-BINNING-2103_bin-111,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
bulkbins-MOSAIC-MIME-BINNING-2103_bin-114,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2103_bin-unbinned,6,0,0,0,3,3,3,4,0,0,0,0,3,0,0,2,0.3076923076923077
bulkbins-MOSAIC-MIME-BINNING-2203_bin-02,0,0,0,0,0,0,0,10,0,2,0,0,3,3,0,0,0.23076923076923078
bulkbins-MOSAIC-MIME-BINNING-2203_bin-03,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2203_bin-04,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2203_bin-05,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0.07692307692307693
bulkbins-MOSAIC-MIME-BINNING-2203_bin-06,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11538461538461539
bulkbins-MOSAIC-MIME-BINNING-2203_bin-13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
