members,K00239,K00240,K00241,K01679,K01847,K01848,K01849,K01961,K01962,K01963,K02160,K05606,M00376
bulkbins-MOSAIC-MIME-BINNING-2303_bin-065,0,3,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2303_bin-067,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-068,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-072,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-075,0,3,0,0,0,0,0,1,0,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2303_bin-080,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-084,3,0,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-2303_bin-100,6,12,9,6,0,0,0,1,5,10,2,0,0.3333333333333333
bulkbins-MOSAIC-MIME-BINNING-2303_bin-102,3,0,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2303_bin-103,0,3,0,0,0,0,0,0,0,1,1,0,0.09259259259259259
bulkbins-MOSAIC-MIME-BINNING-2303_bin-104,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2303_bin-115,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
bulkbins-MOSAIC-MIME-BINNING-2303_bin-126,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2303_bin-130,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-131,0,0,0,2,0,0,0,0,0,1,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2303_bin-134,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2303_bin-137,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-140,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-152,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-154,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-155,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-157,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-165,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2303_bin-168,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-170,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-171,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2303_bin-177,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-179,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-181,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2303_bin-187,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-191,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2303_bin-198,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2303_bin-unbinned,3,6,3,2,0,0,0,0,2,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-2403_bin-004,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-005,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2403_bin-012,3,3,0,0,0,0,0,0,1,1,2,0,0.15740740740740738
bulkbins-MOSAIC-MIME-BINNING-2403_bin-016,3,3,0,0,0,0,0,0,0,0,1,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2403_bin-023,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-025,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2403_bin-032,0,0,0,0,0,0,0,2,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2403_bin-041,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2403_bin-047,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2403_bin-049,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2403_bin-053,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-057,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2403_bin-058,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2403_bin-061,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2403_bin-068,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2403_bin-079,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-083,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-085,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2403_bin-090,0,3,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2403_bin-092,0,0,3,2,0,0,0,0,1,0,0,0,0.17592592592592593
bulkbins-MOSAIC-MIME-BINNING-2403_bin-094,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2403_bin-098,0,0,0,0,0,0,0,1,0,0,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-2403_bin-unbinned,0,0,3,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2503_bin-002,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-003,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-006,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-009,0,0,0,2,0,0,0,0,0,0,1,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2503_bin-010,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-015,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-016,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-017,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2503_bin-024,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2503_bin-029,0,0,0,0,0,0,0,1,0,0,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-2503_bin-034,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2503_bin-042,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-044,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2503_bin-045,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2503_bin-050,3,3,3,2,0,0,0,0,1,1,0,0,0.2777777777777778
bulkbins-MOSAIC-MIME-BINNING-2503_bin-057,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-059,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-061,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-062,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-063,3,0,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-2503_bin-068,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-072,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-2503_bin-077,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-081,3,3,0,2,0,0,0,0,0,2,0,0,0.21296296296296294
bulkbins-MOSAIC-MIME-BINNING-2503_bin-085,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-087,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-088,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-089,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2503_bin-099,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-100,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-104,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-110,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-120,0,0,0,0,0,0,0,0,1,2,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2503_bin-129,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2503_bin-132,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-133,0,6,3,0,0,0,0,0,0,1,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2503_bin-136,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2503_bin-142,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2503_bin-unbinned,6,0,3,0,0,0,0,1,1,0,1,2,0.2685185185185185
bulkbins-MOSAIC-MIME-BINNING-25_bin-01,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-25_bin-02,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-25_bin-06,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-07,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-25_bin-08,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-25_bin-15,0,0,0,0,0,0,0,0,1,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-25_bin-16,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-21,6,9,12,10,1,0,0,2,1,1,2,0,0.4444444444444444
bulkbins-MOSAIC-MIME-BINNING-25_bin-25,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-25_bin-29,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-25_bin-31,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-33,0,0,0,2,0,0,0,0,0,1,3,0,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-25_bin-36,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-25_bin-37,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-25_bin-38,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-25_bin-39,0,0,0,2,0,0,0,0,0,0,0,2,0.2222222222222222
bulkbins-MOSAIC-MIME-BINNING-25_bin-40,0,0,6,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-41,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-25_bin-49,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-56,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-25_bin-61,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-65,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-25_bin-72,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-73,3,3,0,0,0,0,0,0,0,1,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-25_bin-75,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-77,3,0,3,0,0,0,0,0,0,0,1,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-25_bin-81,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-25_bin-unbinned,0,0,0,2,0,0,0,1,0,1,1,2,0.3055555555555556
bulkbins-MOSAIC-MIME-BINNING-2603_bin-009,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
bulkbins-MOSAIC-MIME-BINNING-2603_bin-013,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2603_bin-021,0,0,0,2,0,0,0,0,1,0,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2603_bin-023,0,0,0,0,0,0,0,0,2,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-025,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2603_bin-034,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2603_bin-044,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-048,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-059,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-060,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-061,0,3,3,0,0,0,0,0,0,1,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2603_bin-063,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2603_bin-067,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2603_bin-072,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2603_bin-076,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2603_bin-085,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2603_bin-087,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2603_bin-093,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2603_bin-098,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2603_bin-unbinned,0,0,0,0,1,0,0,1,0,2,1,0,0.19444444444444445
bulkbins-MOSAIC-MIME-BINNING-2703_bin-05,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2703_bin-10,0,0,0,2,0,0,0,0,0,1,1,0,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-2703_bin-18,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2703_bin-21,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-26,0,0,0,0,0,2,0,0,0,1,0,0,0.08333333333333333
bulkbins-MOSAIC-MIME-BINNING-2703_bin-29,3,0,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-2703_bin-32,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-2703_bin-36,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2703_bin-37,0,3,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2703_bin-39,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2703_bin-40,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-42,0,0,0,0,0,0,0,1,0,0,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-2703_bin-43,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2703_bin-44,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-47,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-50,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2703_bin-54,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2703_bin-65,0,0,0,2,0,0,0,0,1,0,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2703_bin-70,3,0,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2703_bin-71,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2703_bin-74,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-75,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2703_bin-81,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-84,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-87,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2703_bin-88,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-90,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2703_bin-91,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2703_bin-92,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2703_bin-unbinned,3,0,6,0,0,0,0,0,2,0,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2803_bin-003,0,3,3,0,0,0,0,0,0,1,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2803_bin-004,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2803_bin-014,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2803_bin-015,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
bulkbins-MOSAIC-MIME-BINNING-2803_bin-021,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2803_bin-022,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-026,0,0,0,2,0,0,0,0,0,1,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2803_bin-034,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-035,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2803_bin-038,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-044,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-052,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-060,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2803_bin-064,0,0,6,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2803_bin-066,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-069,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2803_bin-071,0,0,0,2,0,0,0,0,0,1,0,0,0.1388888888888889
bulkbins-MOSAIC-MIME-BINNING-2803_bin-076,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2803_bin-081,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2803_bin-082,0,3,3,2,0,0,0,0,1,0,0,0,0.21296296296296294
bulkbins-MOSAIC-MIME-BINNING-2803_bin-083,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
bulkbins-MOSAIC-MIME-BINNING-2803_bin-088,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2803_bin-096,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2803_bin-097,0,0,0,0,0,0,0,0,1,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2803_bin-098,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2803_bin-109,3,3,3,2,0,0,0,0,1,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-2803_bin-110,3,0,0,8,0,0,0,0,1,2,1,0,0.23148148148148145
bulkbins-MOSAIC-MIME-BINNING-2803_bin-114,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-125,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2803_bin-129,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2803_bin-137,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2803_bin-141,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2803_bin-unbinned,9,3,3,0,0,0,0,1,1,0,0,2,0.2777777777777778
bulkbins-MOSAIC-MIME-BINNING-2903_bin-008,0,0,0,0,2,0,0,0,0,1,0,2,0.25
bulkbins-MOSAIC-MIME-BINNING-2903_bin-013,0,0,0,0,0,0,0,0,7,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2903_bin-017,3,0,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2903_bin-018,0,3,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
bulkbins-MOSAIC-MIME-BINNING-2903_bin-023,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
bulkbins-MOSAIC-MIME-BINNING-2903_bin-025,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2903_bin-027,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
bulkbins-MOSAIC-MIME-BINNING-2903_bin-032,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
bulkbins-MOSAIC-MIME-BINNING-2903_bin-033,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2903_bin-040,3,3,0,0,0,0,0,1,0,0,0,0,0.10185185185185185
bulkbins-MOSAIC-MIME-BINNING-2903_bin-044,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
bulkbins-MOSAIC-MIME-BINNING-2903_bin-050,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
bulkbins-MOSAIC-MIME-BINNING-2903_bin-052,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
bulkbins-MOSAIC-MIME-BINNING-2903_bin-055,0,0,0,0,0,0,0,1,0,0,1,2,0.16666666666666666
bulkbins-MOSAIC-MIME-BINNING-2903_bin-058,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
