members,K00024,K00169,K00170,K00172,K00174,K00175,K00176,K00177,K01677,K01678,K01902,K01903,K01959,K01960,M00620
bulkbins-MOSAIC-MIME-BINNING-2303_bin-121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-126,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2303_bin-131,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-171,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-177,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-unbinned,3,0,0,3,0,0,0,0,0,0,6,6,0,2,0.39285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-012,3,0,0,0,0,0,0,0,0,0,12,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2403_bin-015,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2403_bin-022,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-042,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2403_bin-047,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2403_bin-050,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-057,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2403_bin-068,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2403_bin-079,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-104,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-unbinned,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-003,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-022,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2503_bin-024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-034,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2503_bin-045,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2503_bin-057,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2503_bin-068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-081,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2503_bin-089,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-091,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-110,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-114,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-119,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2503_bin-120,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2503_bin-132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-142,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2503_bin-unbinned,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-25_bin-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-21,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-25_bin-27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-33,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-25_bin-34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-25_bin-36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-41,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-25_bin-72,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-73,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-25_bin-74,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-unbinned,0,0,0,0,2,2,0,0,0,0,3,0,2,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2603_bin-009,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2603_bin-014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-034,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-042,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2603_bin-060,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-072,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-076,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2603_bin-089,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-unbinned,0,3,0,0,2,2,0,0,0,0,3,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2703_bin-05,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-10,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2703_bin-11,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2703_bin-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2703_bin-29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2703_bin-31,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2703_bin-39,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2703_bin-52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2703_bin-88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-91,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2703_bin-unbinned,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-2803_bin-021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2803_bin-026,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2803_bin-034,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-049,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-057,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-060,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2803_bin-065,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-069,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-071,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2803_bin-082,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2803_bin-083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-088,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2803_bin-098,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-100,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-110,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2803_bin-112,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2803_bin-126,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-142,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-unbinned,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-033,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-044,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-052,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-058,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-063,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-065,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2903_bin-066,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-070,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-072,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-081,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-098,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-101,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-111,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-118,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-129,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-131,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-138,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-147,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-153,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2903_bin-156,3,3,0,0,2,6,0,0,0,0,9,3,0,0,0.39285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-162,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-unbinned,3,0,0,0,0,0,0,0,0,0,9,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-3003_bin-02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-08,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-39,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3003_bin-41,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3003_bin-51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3003_bin-55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-unbinned,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3103_bin-04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-06,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3103_bin-23,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-27,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-56,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-unbinned,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-005,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-31_bin-013,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-029,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-31_bin-055,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-31_bin-059,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-076,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-31_bin-084,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-089,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-090,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-31_bin-101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-unbinned,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3203_bin-07,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-3203_bin-13,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-3203_bin-14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-01,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3303_bin-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-38,15,0,0,0,0,0,0,0,0,0,0,3,2,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-3303_bin-46,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3303_bin-51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-59,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-87,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-89,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-90,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-91,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3303_bin-unbinned,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3403_bin-01,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3403_bin-24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3403_bin-45,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3403_bin-49,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3403_bin-55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3403_bin-56,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-60,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-72,0,0,0,0,2,2,0,0,0,0,12,3,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3403_bin-74,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-78,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3403_bin-82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-86,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-unbinned,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3_bin-020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-025,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3_bin-029,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-030,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-031,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-3_bin-033,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-3_bin-040,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-041,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-043,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-045,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-052,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3_bin-058,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-079,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3_bin-084,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-085,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-088,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3_bin-096,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-101,3,0,0,0,4,0,0,0,0,0,9,3,0,0,0.32142857142857145
bulkbins-MOSAIC-MIME-BINNING-3_bin-unbinned,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0.21428571428571427
